Wavelength,Intensity
1317.176,0.1325449
1316.482,0.1636596
1315.789,0.1839908
1315.097,0.199567
1314.406,0.2107316
1313.715,0.2096229
1313.025,0.1945057
1312.336,0.1768069
1311.647,0.1682776
1310.96,0.1609464
1310.273,0.14658
1309.586,0.1369507
1308.901,0.132512
1308.216,0.1414773
1307.531,0.1726841
1306.848,0.1784607
1306.165,0.1806823
1305.483,0.2091028
1304.802,0.2246158
1304.121,0.2241626
1303.441,0.2246114
1302.762,0.2289561
1302.083,0.2145163
1301.406,0.1715407
1300.728,0.1186519
1300.052,0.09622529
1299.376,0.1291195
1298.701,0.1846146
1298.027,0.2269338
1297.353,0.233168
1296.68,0.2175497
1296.008,0.2064966
1295.337,0.2062488
1294.666,0.2098268
1293.996,0.2062121
1293.326,0.1931537
1292.658,0.1785417
1291.99,0.1683689
1291.322,0.1575698
1290.656,0.1373982
1289.99,0.1103702
1289.324,0.08955998
1288.66,0.09678049
1287.996,0.1420151
1287.333,0.1865416
1286.67,0.2066575
1286.008,0.1958988
1285.347,0.1658955
1284.687,0.1477074
1284.027,0.1598565
1283.368,0.1733047
1282.709,0.1719058
1282.051,0.1699783
1281.394,0.1716776
1280.738,0.1790204
1280.082,0.1888761
1279.427,0.1944906
1278.772,0.1882571
1278.119,0.1800375
1277.466,0.1719096
1276.813,0.1583672
1276.161,0.138122
1275.51,0.1210489
1274.86,0.1110223
1274.21,0.1128865
1273.561,0.1179924
1272.912,0.1060132
1272.265,0.07364704
1271.617,0.07954076
1270.971,0.1132138
1270.325,0.1199194
1269.68,0.1002
1269.036,0.1091712
1268.392,0.1405048
1267.748,0.1400995
1267.106,0.1222569
1266.464,0.1161769
1265.823,0.1277603
1265.182,0.1423571
1264.542,0.1460116
1263.903,0.1354665
1263.264,0.1188517
1262.626,0.1247457
1261.989,0.1365573
1261.352,0.1586209
1260.716,0.1921796
1260.081,0.2088067
1259.446,0.177746
1258.812,0.1155227
1258.178,0.1107067
1257.545,0.1087582
1256.913,0.08401643
1256.281,0.07725715
1255.65,0.1203332
1255.02,0.1676138
1254.39,0.1914054
1253.761,0.1884415
1253.133,0.1702014
1252.505,0.1594089
1251.878,0.1545626
1251.251,0.1520125
1250.625,0.1475475
1250.0,0.1362596
1249.375,0.1371687
1248.751,0.1522455
1248.128,0.1795797
1247.505,0.220986
1246.883,0.2554455
1246.261,0.2492415
1245.64,0.2019784
1245.02,0.1534308
1244.4,0.1403426
1243.781,0.1453224
1243.163,0.1372769
1242.545,0.1078301
1241.927,0.0858179
1241.311,0.1062034
1240.695,0.1392116
1240.079,0.1487269
1239.465,0.1403898
1238.85,0.1278933
1238.237,0.1170733
1237.624,0.1181828
1237.011,0.1178111
1236.4,0.122064
1235.788,0.1266199
1235.178,0.1147514
1234.568,0.08260312
1233.959,0.06417006
1233.35,0.07060137
1232.742,0.09856321
1232.134,0.1050845
1231.527,0.09921842
1230.921,0.1399251
1230.315,0.1808398
1229.71,0.1989264
1229.105,0.1865793
1228.501,0.1561427
1227.898,0.1294664
1227.295,0.09966727
1226.693,0.0845398
1226.091,0.09223556
1225.49,0.1114563
1224.89,0.1295886
1224.29,0.1388849
1223.691,0.1394166
1223.092,0.1350081
1222.494,0.1305101
1221.896,0.1288148
1221.299,0.1312577
1220.703,0.1223307
1220.107,0.09830328
1219.512,0.08891698
1218.918,0.09394768
1218.324,0.097696
1217.73,0.1146606
1217.137,0.1363037
1216.545,0.1583713
1215.953,0.1802466
1215.362,0.1911798
1214.772,0.1867619
1214.182,0.1775673
1213.592,0.1614523
1213.003,0.1393672
1212.415,0.1163988
1211.827,0.09915426
1211.24,0.1008615
1210.654,0.112026
1210.068,0.1141419
1209.482,0.1065571
1208.897,0.09414965
1208.313,0.09600432
1207.729,0.09930854
1207.146,0.09539106
1206.564,0.07667815
1205.982,0.07536912
1205.4,0.08762532
1204.819,0.0880335
1204.239,0.09332005
1203.659,0.1145503
1203.08,0.1220129
1202.501,0.112855
1201.923,0.1032294
1201.346,0.107426
1200.768,0.1106134
1200.192,0.1051949
1199.616,0.104097
1199.041,0.1008323
1198.466,0.09500583
1197.892,0.09769231
1197.318,0.1047489
1196.745,0.1178101
1196.172,0.1207555
1195.6,0.1187835
1195.029,0.1151146
1194.458,0.1073001
1193.887,0.09409405
1193.317,0.07805658
1192.748,0.07678197
1192.179,0.09121417
1191.611,0.1135213
1191.043,0.1422197
1190.476,0.1655133
1189.91,0.1784647
1189.343,0.1837144
1188.778,0.1835866
1188.213,0.175895
1187.648,0.152885
1187.085,0.1338077
1186.521,0.1513257
1185.958,0.1659991
1185.396,0.1665824
1184.834,0.1626792
1184.273,0.1620489
1183.712,0.1607296
1183.152,0.1372859
1182.592,0.08293669
1182.033,0.07200896
1181.474,0.08556578
1180.916,0.08851689
1180.359,0.09395671
1179.802,0.1064692
1179.245,0.1196555
1178.689,0.1124932
1178.134,0.09379267
1177.579,0.1100778
1177.024,0.1160463
1176.471,0.1121984
1175.917,0.1078093
1175.364,0.108234
1174.812,0.1064559
1174.26,0.09552606
1173.709,0.07054926
1173.158,0.03891076
1172.608,0.04095123
1172.058,0.06545658
1171.509,0.06598595
1170.96,0.05763362
1170.412,0.07569265
1169.864,0.1001935
1169.317,0.1235776
1168.77,0.125752
1168.224,0.1457351
1167.679,0.1904894
1167.134,0.2083967
1166.589,0.1995373
1166.045,0.1752724
1165.501,0.1443454
1164.958,0.1079578
1164.415,0.07845379
1163.873,0.07143175
1163.332,0.07728561
1162.791,0.09134968
1162.25,0.1020548
1161.71,0.1048878
1161.17,0.09602714
1160.631,0.1158024
1160.093,0.1517619
1159.555,0.1807251
1159.017,0.1941577
1158.48,0.1839726
1157.943,0.1503263
1157.407,0.1623843
1156.872,0.1712091
1156.337,0.1563553
1155.802,0.1213351
1155.268,0.0885117
1154.734,0.07860383
1154.201,0.08943573
1153.669,0.1097494
1153.137,0.1316225
1152.605,0.1492001
1152.074,0.1572371
1151.543,0.1579867
1151.013,0.1496454
1150.483,0.1343811
1149.954,0.1117631
1149.425,0.0912907
1148.897,0.07640442
1148.369,0.07192186
1147.842,0.1011661
1147.315,0.1247599
1146.789,0.1632417
1146.263,0.1717265
1145.738,0.1404353
1145.213,0.09352403
1144.689,0.07484697
1144.165,0.09432876
1143.641,0.1135673
1143.118,0.1377667
1142.596,0.1470422
1142.074,0.128889
1141.553,0.1072747
1141.031,0.08742999
1140.511,0.07275235
1139.991,0.08317558
1139.471,0.09419152
1138.952,0.1028324
1138.434,0.1148758
1137.915,0.1052061
1137.398,0.08679688
1136.88,0.07342683
1136.364,0.07422231
1135.847,0.09076607
1135.332,0.09110023
1134.816,0.07092673
1134.301,0.05171008
1133.787,0.05604178
1133.273,0.06718674
1132.759,0.06735216
1132.246,0.0718064
1131.734,0.09245063
1131.222,0.1119063
1130.71,0.1313431
1130.199,0.1550989
1129.688,0.1594867
1129.178,0.1393723
1128.668,0.1257109
1128.159,0.1274749
1127.65,0.1252344
1127.142,0.1008622
1126.634,0.06818891
1126.126,0.05864247
1125.619,0.07079048
1125.113,0.09520248
1124.606,0.1173956
1124.101,0.1254716
1123.596,0.1178772
1123.091,0.1052129
1122.586,0.09009276
1122.083,0.1008456
1121.579,0.1333662
1121.076,0.1639915
1120.574,0.1742362
1120.072,0.1527573
1119.57,0.1186055
1119.069,0.1023325
1118.568,0.113313
1118.068,0.1369238
1117.568,0.1522046
1117.069,0.1466494
1116.57,0.1357939
1116.071,0.1308792
1115.573,0.1297933
1115.076,0.142316
1114.579,0.1585941
1114.082,0.1609591
1113.586,0.147679
1113.09,0.1344416
1112.595,0.1166982
1112.1,0.08936314
1111.605,0.05519105
1111.111,0.07328285
1110.618,0.09732249
1110.124,0.1029293
1109.632,0.08849302
1109.139,0.08889478
1108.647,0.1170857
1108.156,0.1474968
1107.665,0.1479588
1107.174,0.116792
1106.684,0.08421105
1106.195,0.08028826
1105.705,0.08535677
1105.217,0.08050689
1104.728,0.08171673
1104.24,0.1045685
1103.753,0.1518927
1103.266,0.1948752
1102.779,0.2117379
1102.293,0.2001184
1101.807,0.1687637
1101.322,0.1319875
1100.837,0.09616283
1100.352,0.07026942
1099.868,0.05979562
1099.384,0.04646078
1098.901,0.03859708
1098.418,0.04379686
1097.936,0.05554117
1097.454,0.0727599
1096.972,0.1100368
1096.491,0.1436514
1096.011,0.1446782
1095.53,0.1233135
1095.05,0.1118184
1094.571,0.1228318
1094.092,0.1327192
1093.613,0.1351255
1093.135,0.1331381
1092.657,0.1335637
1092.18,0.1392553
1091.703,0.1447503
1091.227,0.1362648
1090.75,0.1093732
1090.275,0.09044322
1089.799,0.1140915
1089.325,0.1099324
1088.85,0.0834256
1088.376,0.06112272
1087.903,0.03897141
1087.429,0.02930638
1086.957,0.05257043
1086.484,0.09326895
1086.012,0.1256677
1085.541,0.1340784
1085.069,0.1235168
1084.599,0.1025676
1084.128,0.08171139
1083.658,0.0804876
1083.189,0.09054022
1082.72,0.08914349
1082.251,0.08560116
1081.783,0.1068298
1081.315,0.1294342
1080.847,0.1356889
1080.38,0.1329359
1079.914,0.1319547
1079.447,0.1351174
1078.981,0.1278086
1078.516,0.1146247
1078.051,0.1317508
1077.586,0.1495187
1077.122,0.1484112
1076.658,0.1346038
1076.195,0.1327878
1075.731,0.1338801
1075.269,0.1305971
1074.807,0.1253164
1074.345,0.1186341
1073.883,0.1182952
1073.422,0.1287545
1072.961,0.1409884
1072.501,0.1434494
1072.041,0.1236352
1071.582,0.1092131
1071.123,0.1180473
1070.664,0.1227273
1070.205,0.1176015
1069.748,0.1111429
1069.29,0.1159213
1068.833,0.1287801
1068.376,0.1255548
1067.92,0.1016253
1067.464,0.07220499
1067.008,0.06504048
1066.553,0.06011004
1066.098,0.03882249
1065.644,0.0437125
1065.19,0.05244934
1064.736,0.08013521
1064.283,0.0855746
1063.83,0.09532987
1063.377,0.1026037
1062.925,0.09230697
1062.473,0.08065121
1062.022,0.07741203
1061.571,0.08860099
1061.121,0.1054719
1060.67,0.1295807
1060.221,0.1638272
1059.771,0.1690155
1059.322,0.1424311
1058.873,0.1063983
1058.425,0.07962594
1057.977,0.07461887
1057.53,0.08038242
1057.082,0.07718629
1056.636,0.06885699
1056.189,0.08015105
1055.743,0.0875877
1055.298,0.06568268
1054.852,0.0609072
1054.407,0.07401843
1053.963,0.09028611
1053.519,0.1108852
1053.075,0.1347152
1052.632,0.1453456
1052.189,0.1352732
1051.746,0.1150905
1051.304,0.09931358
1050.862,0.08439722
1050.42,0.07041685
1049.979,0.06406941
1049.538,0.08351272
1049.098,0.0834393
1048.658,0.05613717
1048.218,0.05248089
1047.779,0.0616346
1047.34,0.07770839
1046.901,0.1052537
1046.463,0.1337069
1046.025,0.1368656
1045.588,0.1169025
1045.151,0.1051943
1044.714,0.1083251
1044.277,0.1087981
1043.841,0.1129018
1043.406,0.1200049
1042.97,0.1258692
1042.535,0.1229424
1042.101,0.1055591
1041.667,0.09644295
1041.233,0.1146598
1040.799,0.1146383
1040.366,0.1101563
1039.933,0.1029758
1039.501,0.1105258
1039.069,0.1239253
1038.637,0.1247916
1038.206,0.1099498
1037.775,0.1114373
1037.344,0.1311379
1036.914,0.1110982
1036.484,0.1117827
1036.055,0.1174652
1035.626,0.1118574
1035.197,0.09614147
1034.768,0.08512387
1034.34,0.08663724
1033.912,0.08747238
1033.485,0.06855388
1033.058,0.03744257
1032.631,0.04529725
1032.205,0.07413385
1031.779,0.09356906
1031.353,0.09885132
1030.928,0.09685387
1030.503,0.1105104
1030.078,0.1070995
1029.654,0.0995928
1029.23,0.1019608
1028.807,0.0851206
1028.383,0.07544915
1027.961,0.105493
1027.538,0.1388066
1027.116,0.1366534
1026.694,0.1074196
1026.273,0.09680175
1025.851,0.121244
1025.431,0.1357652
1025.01,0.1243844
1024.59,0.1038046
1024.17,0.09420992
1023.751,0.08927207
1023.332,0.07339124
1022.913,0.05212371
1022.495,0.04469763
1022.077,0.06606867
1021.659,0.08565252
1021.242,0.09307084
1020.825,0.09449088
1020.408,0.09720077
1019.992,0.1041221
1019.576,0.1007784
1019.16,0.09534411
1018.745,0.1073789
1018.33,0.1362551
1017.915,0.1537105
1017.501,0.1581479
1017.087,0.1480114
1016.673,0.115783
1016.26,0.08307715
1015.847,0.05726789
1015.435,0.06146963
1015.022,0.07010812
1014.61,0.09914588
1014.199,0.1267539
1013.788,0.1346348
1013.377,0.1269234
1012.966,0.1234825
1012.556,0.1292897
1012.146,0.1320506
1011.736,0.1265003
1011.327,0.1197466
1010.918,0.1108718
1010.509,0.08701863
1010.101,0.05295832
1009.693,0.05275441
1009.285,0.05843489
1008.878,0.07155906
1008.471,0.06703847
1008.065,0.05773936
1007.658,0.04479292
1007.252,0.06149181
1006.847,0.07176223
1006.441,0.06264207
1006.036,0.06768938
1005.632,0.07750627
1005.227,0.08777694
1004.823,0.08772762
1004.419,0.08873577
1004.016,0.09691973
1003.613,0.09469359
1003.21,0.1004789
1002.808,0.1190915
1002.406,0.1299098
1002.004,0.1320373
1001.603,0.1334697
1001.201,0.1373595
1000.801,0.131255
1000.4,0.1217937
1000.0,0.1326515
999.6002,0.1492351
999.2006,0.1405415
998.8014,0.1093084
998.4026,0.07653584
998.004,0.07902909
997.6057,0.1172272
997.2078,0.1307626
996.8102,0.1135183
996.4129,0.1017399
996.0159,0.09543931
995.6193,0.09267611
995.2229,0.08960039
994.8269,0.0789919
994.4312,0.05622537
994.0358,0.04243416
993.6407,0.05558434
993.2459,0.07000008
992.8515,0.07841638
992.4573,0.08901871
992.0635,0.1007208
991.67,0.1163562
991.2768,0.1327189
990.8839,0.1321873
990.4913,0.1228147
990.099,0.1279991
989.707,0.1307028
989.3154,0.1090027
988.9241,0.08148026
988.533,0.07007899
988.1423,0.07993736
987.7519,0.1009765
987.3618,0.1296395
986.972,0.1423441
986.5825,0.1286409
986.1933,0.1003391
985.8044,0.08622411
985.4158,0.08966063
985.0276,0.06711471
984.6396,0.04733016
984.252,0.04681334
983.8646,0.04721466
983.4776,0.07789618
983.0908,0.1067556
982.7044,0.1256569
982.3183,0.1387441
981.9324,0.1393292
981.5469,0.133681
981.1617,0.1189351
980.7768,0.08867316
980.3922,0.07598159
980.0078,0.0649536
979.6238,0.07431798
979.2401,0.08934651
978.8567,0.07402451
978.4736,0.04220976
978.0908,0.03731734
977.7083,0.04078812
977.326,0.04749183
976.9441,0.06477111
976.5625,0.08542079
976.1812,0.0971886
975.8002,0.1126991
975.4194,0.1455862
975.039,0.1675292
974.6589,0.1632044
974.279,0.1299856
973.8995,0.08635593
973.5202,0.06119791
973.1413,0.0736021
972.7626,0.085349
972.3843,0.0838108
972.0062,0.08089524
971.6284,0.0760105
971.251,0.07983546
970.8738,0.09192508
970.4969,0.07592376
970.1203,0.07221595
969.744,0.1094061
969.368,0.1377721
968.9922,0.1436359
968.6168,0.1277321
968.2417,0.1016776
967.8668,0.0782983
967.4923,0.06356403
967.118,0.06527634
966.744,0.071191
966.3703,0.07583059
965.9969,0.08666305
965.6238,0.1149933
965.251,0.1514776
964.8784,0.1710757
964.5062,0.1623817
964.1342,0.1321066
963.7625,0.100721
963.3911,0.07572685
963.02,0.05000115
962.6492,0.06890696
962.2787,0.08931306
961.9084,0.1031118
961.5385,0.08895963
961.1688,0.05663306
960.7994,0.07976681
960.4303,0.1130532
960.0614,0.1237786
959.6929,0.1143593
959.3246,0.08807838
958.9567,0.09645112
958.589,0.09316836
958.2215,0.1007135
957.8544,0.08963212
957.4876,0.05903655
957.121,0.04005159
956.7547,0.04419774
956.3887,0.05213812
956.0229,0.06479909
955.6575,0.07900401
955.2923,0.0797293
954.9274,0.07177883
954.5628,0.06788163
954.1985,0.09810327
953.8344,0.101381
953.4706,0.09359316
953.1071,0.1148054
952.7439,0.1381951
952.381,0.149049
952.0183,0.1410882
951.6559,0.1072669
951.2938,0.07057668
950.9319,0.07457635
950.5703,0.09937253
950.209,0.09845468
949.848,0.07456231
949.4873,0.07850067
949.1268,0.07916848
948.7666,0.07231227
948.4067,0.05956066
948.047,0.07820604
947.6876,0.09578414
947.3285,0.0956702
946.9697,0.09187482
946.6111,0.09603194
946.2528,0.1102997
945.8948,0.1114316
945.5371,0.1187141
945.1796,0.1124067
944.8224,0.1048685
944.4654,0.1028572
944.1088,0.08356296
943.7524,0.07989705
943.3962,0.1138409
943.0404,0.1469388
942.6848,0.1657981
942.3294,0.1562817
941.9744,0.1321297
941.6196,0.1055084
941.2651,0.08726066
940.9108,0.07696097
940.5568,0.06557594
940.2031,0.05208768
939.8496,0.05139596
939.4964,0.08214101
939.1435,0.1011034
938.7908,0.09571803
938.4384,0.08845326
938.0863,0.09902183
937.7344,0.1072626
937.3828,0.1199362
937.0315,0.1253469
936.6804,0.117504
936.3296,0.1218518
935.979,0.1184863
935.6287,0.1176471
935.2787,0.1239687
934.9289,0.1324115
934.5794,0.1364255
934.2302,0.1170788
933.8812,0.07402857
933.5325,0.03933604
933.184,0.06263517
932.8358,0.08204422
932.4879,0.08899406
932.1402,0.10909
931.7928,0.1164254
931.4456,0.1082847
931.0987,0.09103956
930.752,0.06092604
930.4057,0.0376467
930.0595,0.03701403
929.7136,0.04283345
929.368,0.05159103
929.0227,0.07719964
928.6776,0.09598342
928.3327,0.1085841
927.9881,0.1017876
927.6438,0.07684784
927.2997,0.07578696
926.9559,0.1118777
926.6123,0.1257971
926.269,0.1070272
925.9259,0.06753793
925.5831,0.05615488
925.2406,0.05133122
924.8983,0.05483078
924.5562,0.09455604
924.2144,0.09469169
923.8729,0.07786601
923.5316,0.09912112
923.1905,0.1125326
922.8498,0.1115183
922.5092,0.09741998
922.1689,0.08175498
921.8289,0.07690798
921.4891,0.07232893
921.1496,0.06431641
920.8103,0.06974468
920.4713,0.0883717
920.1325,0.1040056
919.794,0.09418046
919.4557,0.07797763
919.1176,0.09414578
918.7799,0.1040555
918.4423,0.0918649
918.105,0.096653
917.768,0.113873
917.4312,0.1094133
917.0946,0.08689654
916.7583,0.09510863
916.4223,0.1098556
916.0865,0.08921424
915.7509,0.04818965
915.4156,0.05910093
915.0805,0.0667822
914.7457,0.06827299
914.4111,0.08650226
914.0768,0.08416916
913.7427,0.07666299
913.4088,0.08297504
913.0752,0.07463669
912.7419,0.07411781
912.4088,0.1220686
912.0759,0.1588208
911.7433,0.1576998
911.4109,0.1147111
911.0787,0.09639288
910.7468,0.09195352
910.4151,0.08281788
910.0837,0.07829586
909.7525,0.08400978
909.4216,0.09554537
909.0909,0.09470699
908.7605,0.07728755
908.4302,0.07108209
908.1003,0.08205888
907.7705,0.09043339
907.441,0.09011293
907.1118,0.08694828
906.7827,0.08339832
906.454,0.08343946
906.1254,0.09729072
905.7971,0.1123763
905.469,0.1107203
905.1412,0.08938386
904.8136,0.07346581
904.4863,0.09427992
904.1591,0.1220516
903.8322,0.1279892
903.5056,0.1064322
903.1792,0.0805803
902.853,0.08223589
902.5271,0.09784735
902.2014,0.1198631
901.8759,0.1301485
901.5507,0.1115117
901.2257,0.07712748
900.9009,0.06584278
900.5764,0.05777052
900.2521,0.06977642
